

   TLevel      Time           dt       Iter    ItCum
    273  0.33421800E+03  0.257820E+01    2     1080
    274  0.33744075E+03  0.322275E+01    2     1082
    275  0.34195260E+03  0.451185E+01    5     1087
    276  0.34345655E+03  0.150395E+01    3     1100
    277  0.34552448E+03  0.206793E+01    3     1103
    278  0.34793707E+03  0.241259E+01    3     1106
    279  0.35095280E+03  0.301573E+01    3     1109
    280  0.35547640E+03  0.452360E+01    3     1112
    281  0.36000000E+03  0.452360E+01    3     1115
    282  0.36558406E+03  0.558406E+01    3     1118
    283  0.36800382E+03  0.241976E+01    4     1132
    284  0.37042358E+03  0.241976E+01    3     1135
    285  0.37356927E+03  0.314569E+01    3     1138
    286  0.37765866E+03  0.408939E+01    3     1141
    287  0.38297487E+03  0.531621E+01    3     1144
    288  0.38527856E+03  0.230369E+01    2     1156
    289  0.38827336E+03  0.299480E+01    3     1159
    290  0.39216660E+03  0.389324E+01    3     1162
    291  0.39385367E+03  0.168707E+01    2     1174
    292  0.39604686E+03  0.219319E+01    2     1176
    293  0.39889800E+03  0.285115E+01    2     1178
    294  0.40260450E+03  0.370649E+01    2     1180
    295  0.40742293E+03  0.481844E+01    5     1185
    296  0.40902908E+03  0.160615E+01    4     1199
    297  0.41063523E+03  0.160615E+01    2     1201
    298  0.41272322E+03  0.208799E+01    2     1203
    299  0.41543760E+03  0.271439E+01    2     1205
    300  0.41896631E+03  0.352870E+01    2     1207
    301  0.42355362E+03  0.458731E+01    3     1210
    302  0.42951713E+03  0.596351E+01    3     1213
    303  0.43726969E+03  0.775256E+01    3     1216
    304  0.44734802E+03  0.100783E+02    3     1219
    305  0.46044984E+03  0.131018E+02    3     1222
    306  0.46612730E+03  0.567746E+01    4     1236
    307  0.47180475E+03  0.567746E+01    3     1239
    308  0.47918545E+03  0.738069E+01    3     1242
    309  0.48878035E+03  0.959490E+01    3     1245
    310  0.49293814E+03  0.415779E+01    4     1259
    311  0.49709593E+03  0.415779E+01    3     1262
    312  0.50250106E+03  0.540513E+01    3     1265
    313  0.50952773E+03  0.702667E+01    3     1268
    314  0.51866239E+03  0.913467E+01    3     1271
    315  0.52262075E+03  0.395835E+01    4     1285
    316  0.52657910E+03  0.395835E+01    3     1288
    317  0.53172496E+03  0.514586E+01    3     1291
    318  0.53841458E+03  0.668962E+01    3     1294
    319  0.54711109E+03  0.869650E+01    3     1297
    320  0.55087957E+03  0.376849E+01    3     1310
    321  0.55577860E+03  0.489903E+01    2     1312
    322  0.56214734E+03  0.636874E+01    5     1317
    323  0.56851608E+03  0.636874E+01    5     1322
    324  0.57063899E+03  0.212291E+01    3     1335
    325  0.57339878E+03  0.275979E+01    3     1338
    326  0.57698650E+03  0.358772E+01    3     1341
    327  0.58165054E+03  0.466404E+01    3     1344
    328  0.58771379E+03  0.606325E+01    3     1347
    329  0.59559602E+03  0.788223E+01    3     1350
    330  0.60584291E+03  0.102469E+02    3     1353
    331  0.61852703E+03  0.126841E+02    3     1356
    332  0.62040616E+03  0.187913E+01    2     1378
    333  0.62284903E+03  0.244287E+01    2     1380
    334  0.62602476E+03  0.317573E+01    2     1382
    335  0.63015320E+03  0.412845E+01    2     1384
    336  0.63552018E+03  0.536698E+01    2     1386
    337  0.64249726E+03  0.697707E+01    3     1389
    338  0.65110867E+03  0.861142E+01    3     1392
    339  0.66259056E+03  0.114819E+02    2     1394
    340  0.67694292E+03  0.143524E+02    5     1399
    341  0.68172704E+03  0.478412E+01    2     1411
    342  0.68810587E+03  0.637883E+01    2     1413
    343  0.69607940E+03  0.797353E+01    2     1415
    344  0.70803970E+03  0.119603E+02    2     1417
    345  0.72000000E+03  0.119603E+02    3     1420
    346  0.73366392E+03  0.136639E+02    3     1423
    347  0.75142702E+03  0.177631E+02    3     1426
    348  0.77451905E+03  0.230920E+02    3     1429
    349  0.78452560E+03  0.100065E+02    4     1443
    350  0.79453214E+03  0.100065E+02    3     1446
    351  0.80754065E+03  0.130085E+02    3     1449
    352  0.82445172E+03  0.169111E+02    3     1452
    353  0.84643610E+03  0.219844E+02    3     1455
    354  0.85596266E+03  0.952656E+01    4     1469
    355  0.86548923E+03  0.952656E+01    3     1472
    356  0.87787376E+03  0.123845E+02    3     1475
    357  0.89397365E+03  0.160999E+02    3     1478
    358  0.91490351E+03  0.209299E+02    3     1481
    359  0.92397312E+03  0.906961E+01    4     1495
    360  0.93304273E+03  0.906961E+01    3     1498
    361  0.94483321E+03  0.117905E+02    3     1501
    362  0.96016085E+03  0.153276E+02    3     1504
    363  0.98008677E+03  0.199259E+02    3     1507
    364  0.98872134E+03  0.863457E+01    2     1519
    365  0.99994627E+03  0.112249E+02    3     1522
    366  0.10145387E+04  0.145924E+02    3     1525
    367  0.10335088E+04  0.189701E+02    3     1528
    368  0.10417292E+04  0.822039E+01    2     1540
    369  0.10524157E+04  0.106865E+02    3     1543
    370  0.10663082E+04  0.138925E+02    3     1546
    371  0.10843684E+04  0.180602E+02    3     1549
    372  0.11078467E+04  0.234783E+02    3     1552
    373  0.11383684E+04  0.305217E+02    3     1555
    374  0.11509364E+04  0.125680E+02    4     1569
    375  0.11635044E+04  0.125680E+02    5     1574
    376  0.11760724E+04  0.125680E+02    7     1581
    377  0.11848699E+04  0.879759E+01    2     1583
    378  0.11963068E+04  0.114369E+02    2     1585
    379  0.12111747E+04  0.148679E+02    3     1588
    380  0.12305030E+04  0.193283E+02    3     1591
    381  0.12566901E+04  0.261871E+02    2     1593
    382  0.12872418E+04  0.305516E+02    3     1596
    383  0.13254313E+04  0.381896E+02    3     1599
    384  0.13827157E+04  0.572843E+02    3     1602
    385  0.14400000E+04  0.572843E+02    3     1605
end
