

     TLevel     Time          dt      Iter    ItCum
    202  0.18130306E+02  0.22483E+00    4       792
    203  0.18355134E+02  0.22483E+00    4       796
    204  0.18579963E+02  0.22483E+00    4       800
    205  0.18804791E+02  0.22483E+00    4       804
    206  0.19029620E+02  0.22483E+00    4       808
    207  0.19254449E+02  0.22483E+00    4       812
    208  0.19479277E+02  0.22483E+00    4       816
    209  0.19704106E+02  0.22483E+00    4       820
    210  0.19928934E+02  0.22483E+00    4       824
    211  0.20153763E+02  0.22483E+00    4       828
    212  0.20378592E+02  0.22483E+00    4       832
    213  0.20603420E+02  0.22483E+00    4       836
    214  0.20828249E+02  0.22483E+00    4       840
    215  0.21053077E+02  0.22483E+00    4       844
    216  0.21277906E+02  0.22483E+00    4       848
    217  0.21502735E+02  0.22483E+00    4       852
    218  0.21727563E+02  0.22483E+00    4       856
    219  0.21952392E+02  0.22483E+00    4       860
    220  0.22177220E+02  0.22483E+00    4       864
    221  0.22402049E+02  0.22483E+00    4       868
    222  0.22626877E+02  0.22483E+00    4       872
    223  0.22851706E+02  0.22483E+00    4       876
    224  0.23076535E+02  0.22483E+00    4       880
    225  0.23301363E+02  0.22483E+00    4       884
    226  0.23526192E+02  0.22483E+00    4       888
    227  0.23751020E+02  0.22483E+00    4       892
    228  0.23975849E+02  0.22483E+00    4       896
    229  0.24200678E+02  0.22483E+00    4       900
    230  0.24425506E+02  0.22483E+00    4       904
    231  0.24650335E+02  0.22483E+00    4       908
    232  0.24875163E+02  0.22483E+00    4       912
    233  0.25099992E+02  0.22483E+00    4       916
    234  0.25324820E+02  0.22483E+00    4       920
    235  0.25549649E+02  0.22483E+00    4       924
    236  0.25774478E+02  0.22483E+00    4       928
    237  0.25999306E+02  0.22483E+00    4       932
    238  0.26224135E+02  0.22483E+00    4       936
    239  0.26448963E+02  0.22483E+00    4       940
    240  0.26673792E+02  0.22483E+00    4       944
    241  0.26898621E+02  0.22483E+00    3       947
    242  0.27190898E+02  0.29228E+00    4       951
    243  0.27471808E+02  0.28091E+00    4       955
    244  0.27752718E+02  0.28091E+00    4       959
    245  0.28033628E+02  0.28091E+00    4       963
    246  0.28314539E+02  0.28091E+00    4       967
