 FileVersion=0003


        Time         hAtm       hRoot     hKode3     hKode1      hSeep     hKode5     hKode6     hKode7     hKode8     hKode9 ... 
         [T]          [L]        [L]        [L]        [L]        [L]        [L]        [L]        [L]        [L]        [L]

         6.9680      -31.0        0.0       -8.7        0.0        0.0        0.0      -48.5        0.0        0.0        0.0
         7.1142      -30.9        0.0       -8.7        0.0        0.0        0.0      -48.7        0.0        0.0        0.0
         7.2604      -30.9        0.0       -8.6        0.0        0.0        0.0      -48.9        0.0        0.0        0.0
         7.4065      -30.9        0.0       -8.6        0.0        0.0        0.0      -49.1        0.0        0.0        0.0
         7.5527      -30.9        0.0       -8.6        0.0        0.0        0.0      -49.3        0.0        0.0        0.0
         7.6989      -30.9        0.0       -8.6        0.0        0.0        0.0      -49.5        0.0        0.0        0.0
         7.8451      -30.9        0.0       -8.5        0.0        0.0        0.0      -49.6        0.0        0.0        0.0
         7.9913      -30.8        0.0       -8.5        0.0        0.0        0.0      -49.8        0.0        0.0        0.0
         8.1375      -30.8        0.0       -8.5        0.0        0.0        0.0      -50.0        0.0        0.0        0.0
         8.2837      -30.8        0.0       -8.5        0.0        0.0        0.0      -50.2        0.0        0.0        0.0
         8.4299      -30.7        0.0       -8.5        0.0        0.0        0.0      -50.4        0.0        0.0        0.0
         8.5761      -30.7        0.0       -8.4        0.0        0.0        0.0      -50.6        0.0        0.0        0.0
         8.7223      -30.7        0.0       -8.4        0.0        0.0        0.0      -50.8        0.0        0.0        0.0
         8.8685      -30.6        0.0       -8.4        0.0        0.0        0.0      -51.0        0.0        0.0        0.0
         9.0147      -30.6        0.0       -8.4        0.0        0.0        0.0      -51.1        0.0        0.0        0.0
         9.1608      -30.6        0.0       -8.4        0.0        0.0        0.0      -51.3        0.0        0.0        0.0
         9.3070      -30.5        0.0       -8.3        0.0        0.0        0.0      -51.5        0.0        0.0        0.0
         9.4532      -30.5        0.0       -8.3        0.0        0.0        0.0      -51.7        0.0        0.0        0.0
         9.5994      -30.4        0.0       -8.3        0.0        0.0        0.0      -51.8        0.0        0.0        0.0
         9.7456      -30.4        0.0       -8.3        0.0        0.0        0.0      -52.0        0.0        0.0        0.0
         9.8918      -30.4        0.0       -8.3        0.0        0.0        0.0      -52.2        0.0        0.0        0.0
        10.0380      -30.3        0.0       -8.2        0.0        0.0        0.0      -52.3        0.0        0.0        0.0
        10.1842      -30.3        0.0       -8.2        0.0        0.0        0.0      -52.5        0.0        0.0        0.0
        10.3304      -30.2        0.0       -8.2        0.0        0.0        0.0      -52.7        0.0        0.0        0.0
        10.4766      -30.2        0.0       -8.2        0.0        0.0        0.0      -52.8        0.0        0.0        0.0
        10.6228      -30.1        0.0       -8.2        0.0        0.0        0.0      -53.0        0.0        0.0        0.0
        10.7690      -30.1        0.0       -8.2        0.0        0.0        0.0      -53.2        0.0        0.0        0.0
        10.9152      -30.0        0.0       -8.1        0.0        0.0        0.0      -53.3        0.0        0.0        0.0
        11.1052      -29.9        0.0       -8.1        0.0        0.0        0.0      -53.5        0.0        0.0        0.0
        11.2952      -29.9        0.0       -8.1        0.0        0.0        0.0      -53.8        0.0        0.0        0.0
        11.4853      -29.8        0.0       -8.1        0.0        0.0        0.0      -54.0        0.0        0.0        0.0
        11.6753      -29.7        0.0       -8.1        0.0        0.0        0.0      -54.2        0.0        0.0        0.0
        11.8654      -29.6        0.0       -8.0        0.0        0.0        0.0      -54.4        0.0        0.0        0.0
        12.0554      -29.6        0.0       -8.0        0.0        0.0        0.0      -54.6        0.0        0.0        0.0
        12.2455      -29.5        0.0       -8.0        0.0        0.0        0.0      -54.8        0.0        0.0        0.0
        12.4355      -29.4        0.0       -8.0        0.0        0.0        0.0      -55.0        0.0        0.0        0.0
        12.6256      -29.3        0.0       -8.0        0.0        0.0        0.0      -55.2        0.0        0.0        0.0
        12.8156      -29.2        0.0       -8.0        0.0        0.0        0.0      -55.4        0.0        0.0        0.0
        13.0057      -29.2        0.0       -7.9        0.0        0.0        0.0      -55.6        0.0        0.0        0.0
        13.2051      -29.1        0.0       -7.9        0.0        0.0        0.0      -55.8        0.0        0.0        0.0
        13.4046      -29.0        0.0       -7.9        0.0        0.0        0.0      -56.0        0.0        0.0        0.0
        13.6040      -28.9        0.0       -7.9        0.0        0.0        0.0      -56.2        0.0        0.0        0.0
        13.8034      -28.8        0.0       -7.9        0.0        0.0        0.0      -56.4        0.0        0.0        0.0
        14.0028      -28.7        0.0       -7.9        0.0        0.0        0.0      -56.6        0.0        0.0        0.0
        14.2023      -28.6        0.0       -7.8        0.0        0.0        0.0      -56.7        0.0        0.0        0.0
        14.4017      -28.5        0.0       -7.8        0.0        0.0        0.0      -56.9        0.0        0.0        0.0
        14.6011      -28.4        0.0       -7.8        0.0        0.0        0.0      -57.1        0.0        0.0        0.0
        14.8006      -28.3        0.0       -7.8        0.0        0.0        0.0      -57.3        0.0        0.0        0.0
        15.0000      -28.2        0.0       -7.8        0.0        0.0        0.0      -57.5        0.0        0.0        0.0
        15.1900      -28.1        0.0       -7.8        0.0        0.0        0.0      -57.7        0.0        0.0        0.0
        15.3801      -28.0        0.0       -7.8        0.0        0.0        0.0      -57.9        0.0        0.0        0.0
        15.5701      -27.9        0.0       -7.7        0.0        0.0        0.0      -58.1        0.0        0.0        0.0
        15.7602      -27.8        0.0       -7.7        0.0        0.0        0.0      -58.2        0.0        0.0        0.0
        15.9502      -27.7        0.0       -7.7        0.0        0.0        0.0      -58.4        0.0        0.0        0.0
        16.1403      -27.6        0.0       -7.7        0.0        0.0        0.0      -58.6        0.0        0.0        0.0
        16.3303      -27.5        0.0       -7.7        0.0        0.0        0.0      -58.8        0.0        0.0        0.0
        16.5204      -27.4        0.0       -7.7        0.0        0.0        0.0      -59.0        0.0        0.0        0.0
        16.7104      -27.3        0.0       -7.7        0.0        0.0        0.0      -59.1        0.0        0.0        0.0
        16.9005      -27.2        0.0       -7.7        0.0        0.0        0.0      -59.3        0.0        0.0        0.0
        17.0905      -27.1        0.0       -7.6        0.0        0.0        0.0      -59.5        0.0        0.0        0.0
        17.2806      -27.0        0.0       -7.6        0.0        0.0        0.0      -59.6        0.0        0.0        0.0
        17.4706      -26.9        0.0       -7.6        0.0        0.0        0.0      -59.8        0.0        0.0        0.0
        17.6607      -26.8        0.0       -7.6        0.0        0.0        0.0      -60.0        0.0        0.0        0.0
        17.8507      -26.6        0.0       -7.6        0.0        0.0        0.0      -60.2        0.0        0.0        0.0
        18.0408      -26.5        0.0       -7.6        0.0        0.0        0.0      -60.3        0.0        0.0        0.0
        18.2308      -26.4        0.0       -7.6        0.0        0.0        0.0      -60.5        0.0        0.0        0.0
        18.4209      -26.3        0.0       -7.6        0.0        0.0        0.0      -60.7        0.0        0.0        0.0
        18.6109      -26.2        0.0       -7.5        0.0        0.0        0.0      -60.8        0.0        0.0        0.0
        18.8010      -26.1        0.0       -7.5        0.0        0.0        0.0      -61.0        0.0        0.0        0.0
        18.9910      -26.0        0.0       -7.5        0.0        0.0        0.0      -61.2        0.0        0.0        0.0
        19.1811      -25.9        0.0       -7.5        0.0        0.0        0.0      -61.3        0.0        0.0        0.0
        19.3711      -25.8        0.0       -7.5        0.0        0.0        0.0      -61.5        0.0        0.0        0.0
        19.5612      -25.6        0.0       -7.5        0.0        0.0        0.0      -61.7        0.0        0.0        0.0
        19.8083      -25.5        0.0       -7.5        0.0        0.0        0.0      -61.9        0.0        0.0        0.0
        20.0553      -25.3        0.0       -7.5        0.0        0.0        0.0      -62.1        0.0        0.0        0.0
        20.3024      -25.2        0.0       -7.5        0.0        0.0        0.0      -62.3        0.0        0.0        0.0
        20.5494      -25.0        0.0       -7.4        0.0        0.0        0.0      -62.5        0.0        0.0        0.0
        20.7965      -24.9        0.0       -7.4        0.0        0.0        0.0      -62.7        0.0        0.0        0.0
        21.0436      -24.7        0.0       -7.4        0.0        0.0        0.0      -63.0        0.0        0.0        0.0
        21.2906      -24.6        0.0       -7.4        0.0        0.0        0.0      -63.2        0.0        0.0        0.0
        21.5377      -24.4        0.0       -7.4        0.0        0.0        0.0      -63.4        0.0        0.0        0.0
        21.7848      -24.3        0.0       -7.4        0.0        0.0        0.0      -63.6        0.0        0.0        0.0
        22.0318      -24.1        0.0       -7.4        0.0        0.0        0.0      -63.8        0.0        0.0        0.0
        22.2789      -23.9        0.0       -7.4        0.0        0.0        0.0      -64.0        0.0        0.0        0.0
        22.5260      -23.8        0.0       -7.3        0.0        0.0        0.0      -64.2        0.0        0.0        0.0
        22.7730      -23.6        0.0       -7.3        0.0        0.0        0.0      -64.4        0.0        0.0        0.0
        23.0201      -23.5        0.0       -7.3        0.0        0.0        0.0      -64.6        0.0        0.0        0.0
        23.2672      -23.3        0.0       -7.3        0.0        0.0        0.0      -64.8        0.0        0.0        0.0
        23.5142      -23.2        0.0       -7.3        0.0        0.0        0.0      -65.0        0.0        0.0        0.0
        23.7613      -23.0        0.0       -7.3        0.0        0.0        0.0      -65.2        0.0        0.0        0.0
        24.0083      -22.8        0.0       -7.3        0.0        0.0        0.0      -65.4        0.0        0.0        0.0
        24.2554      -22.7        0.0       -7.3        0.0        0.0        0.0      -65.6        0.0        0.0        0.0
        24.5025      -22.5        0.0       -7.3        0.0        0.0        0.0      -65.8        0.0        0.0        0.0
        24.7495      -22.3        0.0       -7.3        0.0        0.0        0.0      -66.0        0.0        0.0        0.0
        24.9966      -22.2        0.0       -7.2        0.0        0.0        0.0      -66.2        0.0        0.0        0.0
        25.2437      -22.0        0.0       -7.2        0.0        0.0        0.0      -66.5        0.0        0.0        0.0
        25.4907      -21.8        0.0       -7.2        0.0        0.0        0.0      -66.7        0.0        0.0        0.0
        25.7378      -21.7        0.0       -7.2        0.0        0.0        0.0      -66.9        0.0        0.0        0.0
        25.9849      -21.5        0.0       -7.2        0.0        0.0        0.0      -67.1        0.0        0.0        0.0
        26.2319      -21.3        0.0       -7.2        0.0        0.0        0.0      -67.3        0.0        0.0        0.0
        26.4790      -21.2        0.0       -7.2        0.0        0.0        0.0      -67.5        0.0        0.0        0.0
        26.7261      -21.0        0.0       -7.2        0.0        0.0        0.0      -67.7        0.0        0.0        0.0
        26.9731      -20.8        0.0       -7.2        0.0        0.0        0.0      -67.9        0.0        0.0        0.0
        27.2202      -20.7        0.0       -7.2        0.0        0.0        0.0      -68.1        0.0        0.0        0.0
        27.4672      -20.5        0.0       -7.1        0.0        0.0        0.0      -68.3        0.0        0.0        0.0
        27.7205      -20.3        0.0       -7.1        0.0        0.0        0.0      -68.5        0.0        0.0        0.0
        27.9738      -20.1        0.0       -7.1        0.0        0.0        0.0      -68.7        0.0        0.0        0.0
        28.2271      -19.9        0.0       -7.1        0.0        0.0        0.0      -68.9        0.0        0.0        0.0
        28.4803      -19.8        0.0       -7.1        0.0        0.0        0.0      -69.1        0.0        0.0        0.0
        28.7336      -19.6        0.0       -7.1        0.0        0.0        0.0      -69.3        0.0        0.0        0.0
        28.9869      -19.4        0.0       -7.1        0.0        0.0        0.0      -69.5        0.0        0.0        0.0
        29.2402      -19.2        0.0       -7.1        0.0        0.0        0.0      -69.7        0.0        0.0        0.0
        29.4934      -19.1        0.0       -7.1        0.0        0.0        0.0      -69.9        0.0        0.0        0.0
        29.7467      -18.9        0.0       -7.1        0.0        0.0        0.0      -70.1        0.0        0.0        0.0
        30.0000      -18.7        0.0       -7.1        0.0        0.0        0.0      -70.3        0.0        0.0        0.0
        30.2471      -18.5        0.0       -7.0        0.0        0.0        0.0      -70.5        0.0        0.0        0.0
        30.4941      -18.3        0.0       -7.0        0.0        0.0        0.0      -70.7        0.0        0.0        0.0
        30.7412      -18.2        0.0       -7.0        0.0        0.0        0.0      -70.9        0.0        0.0        0.0
        31.0624      -17.9        0.0       -7.0        0.0        0.0        0.0      -71.1        0.0        0.0        0.0
        31.3836      -17.7        0.0       -7.0        0.0        0.0        0.0      -71.4        0.0        0.0        0.0
        31.7047      -17.5        0.0       -7.0        0.0        0.0        0.0      -71.6        0.0        0.0        0.0
        32.0259      -17.2        0.0       -7.0        0.0        0.0        0.0      -71.9        0.0        0.0        0.0
        32.3471      -17.0        0.0       -7.0        0.0        0.0        0.0      -72.2        0.0        0.0        0.0
        32.6683      -16.8        0.0       -7.0        0.0        0.0        0.0      -72.4        0.0        0.0        0.0
        32.9895      -16.5        0.0       -7.0        0.0        0.0        0.0      -72.7        0.0        0.0        0.0
        33.3107      -16.3        0.0       -7.0        0.0        0.0        0.0      -72.9        0.0        0.0        0.0
        33.6318      -16.1        0.0       -6.9        0.0        0.0        0.0      -73.2        0.0        0.0        0.0
        33.9530      -15.8        0.0       -6.9        0.0        0.0        0.0      -73.4        0.0        0.0        0.0
        34.2742      -15.6        0.0       -6.9        0.0        0.0        0.0      -73.7        0.0        0.0        0.0
        34.5954      -15.4        0.0       -6.9        0.0        0.0        0.0      -73.9        0.0        0.0        0.0
        34.9166      -15.1        0.0       -6.9        0.0        0.0        0.0      -74.2        0.0        0.0        0.0
        35.2378      -14.9        0.0       -6.9        0.0        0.0        0.0      -74.4        0.0        0.0        0.0
        35.5589      -14.6        0.0       -6.9        0.0        0.0        0.0      -74.6        0.0        0.0        0.0
        35.8801      -14.4        0.0       -6.9        0.0        0.0        0.0      -74.7        0.0        0.0        0.0
        36.2013      -14.1        0.0       -6.9        0.0        0.0        0.0      -74.8        0.0        0.0        0.0
        36.5225      -13.9        0.0       -6.9        0.0        0.0        0.0      -74.7        0.0        0.0        0.0
        36.8437      -13.6        0.0       -6.8        0.0        0.0        0.0      -74.3        0.0        0.0        0.0
        37.1649      -13.4        0.0       -6.8        0.0        0.0        0.0      -73.6        0.0        0.0        0.0
        37.4860      -13.2        0.0       -6.8        0.0        0.0        0.0      -72.1        0.0        0.0        0.0
        37.8072      -12.9        0.0       -6.8        0.0        0.0        0.0      -69.6        0.0        0.0        0.0
        38.1284      -12.6        0.0       -6.8        0.0        0.0        0.0      -65.9        0.0        0.0        0.0
        38.4496      -12.4        0.0       -6.8        0.0        0.0        0.0      -61.2        0.0        0.0        0.0
        38.7708      -12.1        0.0       -6.8        0.0        0.0        0.0      -55.9        0.0        0.0        0.0
        39.0920      -11.9        0.0       -6.8        0.0        0.0        0.0      -50.5        0.0        0.0        0.0
        39.4132      -11.6        0.0       -6.8        0.0        0.0        0.0      -45.4        0.0        0.0        0.0
        39.7343      -11.4        0.0       -6.8        0.0        0.0        0.0      -40.7        0.0        0.0        0.0
        40.0555      -11.2        0.0       -6.8        0.0        0.0        0.0      -36.5        0.0        0.0        0.0
        40.3767      -11.1        0.0       -6.8        0.0        0.0        0.0      -32.8        0.0        0.0        0.0
        40.6979      -10.9        0.0       -6.7        0.0        0.0        0.0      -29.6        0.0        0.0        0.0
        41.0191      -10.8        0.0       -6.7        0.0        0.0        0.0      -26.8        0.0        0.0        0.0
        41.3403      -10.6        0.0       -6.7        0.0        0.0        0.0      -24.4        0.0        0.0        0.0
        41.6614      -10.5        0.0       -6.7        0.0        0.0        0.0      -22.3        0.0        0.0        0.0
        41.9826      -10.4        0.0       -6.7        0.0        0.0        0.0      -20.6        0.0        0.0        0.0
        42.3038      -10.3        0.0       -6.7        0.0        0.0        0.0      -19.1        0.0        0.0        0.0
        42.6250      -10.2        0.0       -6.7        0.0        0.0        0.0      -17.9        0.0        0.0        0.0
        42.9462      -10.1        0.0       -6.7        0.0        0.0        0.0      -17.0        0.0        0.0        0.0
        43.2674      -10.0        0.0       -6.7        0.0        0.0        0.0      -16.1        0.0        0.0        0.0
        43.6849       -9.9        0.0       -6.7        0.0        0.0        0.0      -15.3        0.0        0.0        0.0
        44.1024       -9.8        0.0       -6.7        0.0        0.0        0.0      -14.6        0.0        0.0        0.0
        44.6452       -9.7        0.0       -6.6        0.0        0.0        0.0      -13.9        0.0        0.0        0.0
        45.1880       -9.6        0.0       -6.6        0.0        0.0        0.0      -13.4        0.0        0.0        0.0
