

     TLevel     Time          dt      Iter    ItCum
    298  0.60032015E+02  0.81573E-02    2      1147
    299  0.60042619E+02  0.10604E-01    2      1149
    300  0.60056405E+02  0.13786E-01    2      1151
    301  0.60074327E+02  0.17922E-01    2      1153
    302  0.60097625E+02  0.23298E-01    2      1155
    303  0.60127912E+02  0.30287E-01    2      1157
    304  0.60167286E+02  0.39374E-01    2      1159
    305  0.60218472E+02  0.51186E-01    2      1161
    306  0.60285014E+02  0.66542E-01    2      1163
    307  0.60371518E+02  0.86504E-01    2      1165
    308  0.60483973E+02  0.11246E+00    2      1167
    309  0.60630165E+02  0.14619E+00    2      1169
    310  0.60820215E+02  0.19005E+00    2      1171
    311  0.61067279E+02  0.24706E+00    2      1173
    312  0.61388463E+02  0.32118E+00    2      1175
    313  0.61806001E+02  0.41754E+00    3      1178
    314  0.62348802E+02  0.54280E+00    4      1182
    315  0.62891602E+02  0.54280E+00    3      1185
    316  0.63597242E+02  0.70564E+00    4      1189
    317  0.64302883E+02  0.70564E+00    3      1192
    318  0.65220215E+02  0.91733E+00    4      1196
    319  0.66137548E+02  0.91733E+00    3      1199
    320  0.67330080E+02  0.11925E+01    4      1203
    321  0.68522612E+02  0.11925E+01    3      1206
    322  0.70072904E+02  0.15503E+01    4      1210
    323  0.71623196E+02  0.15503E+01    3      1213
    324  0.73638575E+02  0.20154E+01    4      1217
    325  0.75653954E+02  0.20154E+01    3      1220
    326  0.78273947E+02  0.26200E+01    4      1224
    327  0.80893939E+02  0.26200E+01    3      1227
    328  0.84299930E+02  0.34060E+01    4      1231
    329  0.87869937E+02  0.35700E+01    3      1234
    330  0.92459945E+02  0.45900E+01    4      1238
    331  0.97049955E+02  0.45900E+01    3      1241
    332  0.10278747E+03  0.57375E+01    4      1245
    333  0.10852498E+03  0.57375E+01    4      1249
    334  0.11426249E+03  0.57375E+01    4      1253
    335  0.12000000E+03  0.57375E+01    4      1257
    336  0.12600000E+03  0.60000E+01    4      1261
    337  0.13200000E+03  0.60000E+01    4      1265
    338  0.13800000E+03  0.60000E+01    3      1268
    339  0.14500000E+03  0.70000E+01    3      1271
    340  0.15375000E+03  0.87500E+01    3      1274
    341  0.16687500E+03  0.13125E+02    3      1277
    342  0.18000000E+03  0.13125E+02    3      1280
    343  0.19500000E+03  0.15000E+02    3      1283
    344  0.21750000E+03  0.22500E+02    3      1286
    345  0.24000000E+03  0.22500E+02    3      1289
    346  0.26888889E+03  0.28889E+02    3      1292
    347  0.30740741E+03  0.38519E+02    3      1295
    348  0.35555556E+03  0.48148E+02    3      1298
    349  0.42777778E+03  0.72222E+02    3      1301
    350  0.50000000E+03  0.72222E+02    3      1304
    351  0.57333334E+03  0.73333E+02    3      1307
    352  0.71999999E+03  0.14667E+03    3      1310
    353  0.86399999E+03  0.14400E+03    2      1312
    354  0.10560000E+04  0.19200E+03    2      1314
    355  0.12480000E+04  0.19200E+03    2      1316
    356  0.14400000E+04  0.19200E+03    2      1318
    357  0.18000000E+04  0.36000E+03    2      1320
    358  0.21600000E+04  0.36000E+03    2      1322
    359  0.25200000E+04  0.36000E+03    2      1324
    360  0.28800000E+04  0.36000E+03    2      1326
end
