 FileVersion=0003


        Time         hAtm       hRoot     hKode3     hKode1      hSeep     hKode5     hKode6     hKode7     hKode8     hKode9 ... 
         [T]          [L]        [L]        [L]        [L]        [L]        [L]        [L]        [L]        [L]        [L]

         8.1150      -26.7        0.0       -7.0        0.0        0.0        0.0      -42.5        0.0        0.0        0.0
         8.2612      -26.7        0.0       -7.0        0.0        0.0        0.0      -42.7        0.0        0.0        0.0
         8.4074      -26.7        0.0       -7.0        0.0        0.0        0.0      -42.8        0.0        0.0        0.0
         8.5536      -26.7        0.0       -6.9        0.0        0.0        0.0      -43.0        0.0        0.0        0.0
         8.6998      -26.7        0.0       -6.9        0.0        0.0        0.0      -43.1        0.0        0.0        0.0
         8.8460      -26.7        0.0       -6.9        0.0        0.0        0.0      -43.2        0.0        0.0        0.0
         8.9922      -26.7        0.0       -6.9        0.0        0.0        0.0      -43.4        0.0        0.0        0.0
         9.1384      -26.6        0.0       -6.9        0.0        0.0        0.0      -43.5        0.0        0.0        0.0
         9.2845      -26.6        0.0       -6.8        0.0        0.0        0.0      -43.6        0.0        0.0        0.0
         9.4307      -26.6        0.0       -6.8        0.0        0.0        0.0      -43.8        0.0        0.0        0.0
         9.5769      -26.6        0.0       -6.8        0.0        0.0        0.0      -43.9        0.0        0.0        0.0
         9.7231      -26.6        0.0       -6.8        0.0        0.0        0.0      -44.0        0.0        0.0        0.0
         9.8693      -26.6        0.0       -6.8        0.0        0.0        0.0      -44.2        0.0        0.0        0.0
        10.0155      -26.5        0.0       -6.7        0.0        0.0        0.0      -44.3        0.0        0.0        0.0
        10.1617      -26.5        0.0       -6.7        0.0        0.0        0.0      -44.4        0.0        0.0        0.0
        10.3079      -26.5        0.0       -6.7        0.0        0.0        0.0      -44.6        0.0        0.0        0.0
        10.4541      -26.5        0.0       -6.7        0.0        0.0        0.0      -44.7        0.0        0.0        0.0
        10.6003      -26.4        0.0       -6.7        0.0        0.0        0.0      -44.8        0.0        0.0        0.0
        10.7465      -26.4        0.0       -6.7        0.0        0.0        0.0      -44.9        0.0        0.0        0.0
        10.8927      -26.4        0.0       -6.6        0.0        0.0        0.0      -45.1        0.0        0.0        0.0
        11.0389      -26.4        0.0       -6.6        0.0        0.0        0.0      -45.2        0.0        0.0        0.0
        11.1850      -26.3        0.0       -6.6        0.0        0.0        0.0      -45.3        0.0        0.0        0.0
        11.3312      -26.3        0.0       -6.6        0.0        0.0        0.0      -45.4        0.0        0.0        0.0
        11.4774      -26.3        0.0       -6.6        0.0        0.0        0.0      -45.6        0.0        0.0        0.0
        11.6236      -26.2        0.0       -6.6        0.0        0.0        0.0      -45.7        0.0        0.0        0.0
        11.7698      -26.2        0.0       -6.6        0.0        0.0        0.0      -45.8        0.0        0.0        0.0
        11.9599      -26.2        0.0       -6.5        0.0        0.0        0.0      -46.0        0.0        0.0        0.0
        12.1499      -26.1        0.0       -6.5        0.0        0.0        0.0      -46.1        0.0        0.0        0.0
        12.3400      -26.1        0.0       -6.5        0.0        0.0        0.0      -46.3        0.0        0.0        0.0
        12.5300      -26.0        0.0       -6.5        0.0        0.0        0.0      -46.4        0.0        0.0        0.0
        12.7201      -26.0        0.0       -6.5        0.0        0.0        0.0      -46.6        0.0        0.0        0.0
        12.9101      -25.9        0.0       -6.4        0.0        0.0        0.0      -46.7        0.0        0.0        0.0
        13.1002      -25.9        0.0       -6.4        0.0        0.0        0.0      -46.9        0.0        0.0        0.0
        13.2901      -25.8        0.0       -6.4        0.0        0.0        0.0      -47.0        0.0        0.0        0.0
        13.4801      -25.8        0.0       -6.4        0.0        0.0        0.0      -47.1        0.0        0.0        0.0
        13.6701      -25.7        0.0       -6.4        0.0        0.0        0.0      -47.3        0.0        0.0        0.0
        13.8601      -25.7        0.0       -6.4        0.0        0.0        0.0      -47.4        0.0        0.0        0.0
        14.0501      -25.6        0.0       -6.4        0.0        0.0        0.0      -47.6        0.0        0.0        0.0
        14.2401      -25.6        0.0       -6.3        0.0        0.0        0.0      -47.7        0.0        0.0        0.0
        14.4300      -25.5        0.0       -6.3        0.0        0.0        0.0      -47.9        0.0        0.0        0.0
        14.6200      -25.5        0.0       -6.3        0.0        0.0        0.0      -48.0        0.0        0.0        0.0
        14.8100      -25.4        0.0       -6.3        0.0        0.0        0.0      -48.1        0.0        0.0        0.0
        15.0000      -25.3        0.0       -6.3        0.0        0.0        0.0      -48.3        0.0        0.0        0.0
        15.1900      -25.3        0.0       -6.3        0.0        0.0        0.0      -48.4        0.0        0.0        0.0
        15.3801      -25.2        0.0       -6.2        0.0        0.0        0.0      -48.6        0.0        0.0        0.0
        15.5701      -25.2        0.0       -6.2        0.0        0.0        0.0      -48.7        0.0        0.0        0.0
        15.7602      -25.1        0.0       -6.2        0.0        0.0        0.0      -48.8        0.0        0.0        0.0
        15.9502      -25.1        0.0       -6.2        0.0        0.0        0.0      -49.0        0.0        0.0        0.0
        16.1403      -25.0        0.0       -6.2        0.0        0.0        0.0      -49.1        0.0        0.0        0.0
        16.3303      -24.9        0.0       -6.2        0.0        0.0        0.0      -49.2        0.0        0.0        0.0
        16.5204      -24.9        0.0       -6.2        0.0        0.0        0.0      -49.4        0.0        0.0        0.0
        16.7104      -24.8        0.0       -6.2        0.0        0.0        0.0      -49.5        0.0        0.0        0.0
        16.9005      -24.7        0.0       -6.1        0.0        0.0        0.0      -49.6        0.0        0.0        0.0
        17.0905      -24.7        0.0       -6.1        0.0        0.0        0.0      -49.8        0.0        0.0        0.0
        17.2806      -24.6        0.0       -6.1        0.0        0.0        0.0      -49.9        0.0        0.0        0.0
        17.4706      -24.6        0.0       -6.1        0.0        0.0        0.0      -50.0        0.0        0.0        0.0
        17.6607      -24.5        0.0       -6.1        0.0        0.0        0.0      -50.2        0.0        0.0        0.0
        17.8507      -24.4        0.0       -6.1        0.0        0.0        0.0      -50.3        0.0        0.0        0.0
        18.0408      -24.4        0.0       -6.1        0.0        0.0        0.0      -50.4        0.0        0.0        0.0
        18.2308      -24.3        0.0       -6.1        0.0        0.0        0.0      -50.5        0.0        0.0        0.0
        18.4209      -24.2        0.0       -6.0        0.0        0.0        0.0      -50.7        0.0        0.0        0.0
        18.6109      -24.1        0.0       -6.0        0.0        0.0        0.0      -50.8        0.0        0.0        0.0
        18.8010      -24.1        0.0       -6.0        0.0        0.0        0.0      -50.9        0.0        0.0        0.0
        18.9910      -24.0        0.0       -6.0        0.0        0.0        0.0      -51.1        0.0        0.0        0.0
