Time_T,CumQAP_L3,CumQRP_L3,CumQA_L3,CumQR_L3,CumQ3_L3,CumQ1_L3,CumQS_L3,CumQ5_L3,CumQ6_L3,CumQ7_L3,CumQ8_L3,CumQ9_L3,CRunOff_L3,cEvapor_L3,cInfiltr_L3,hAtm_L,hRoot_L,hKode3_L,hKode1_L,hSeep_L,hKode5_L,hKode6_L,hKode7_L,hKode8_L,hKode9_L,rAtm_LpT,rRoot_LpT,vAtm_LpT,vRoot_LpT,vKode3_L3pT,vKode1_L3pT,vSeep_L3pT,vKode5_L3pT,vKode6_L3pT,vKode7_L3pT,vKode8_L3pT,vKode9_L3pT,RunOff_LpT,Evapor_LpT,Infiltr_LpT,SnowLayer_L,dt,Iter,ItCum
0.2027,0.0,0.0,0.0,0.0,-8.11,0.0,0.0,0.0,0.0015400000000000001,0.0,0.0,0.0,0.0,0.0,0.0,-21.8,0.0,-5.0,0.0,0.0,0.0,-44.7,0.0,0.0,0.0,0.0,0.000278,0.0,0.0,-40.0,0.0,0.0,0.0,0.00633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010604,4,108
0.2134,0.0,0.0,0.0,0.0,-8.53,0.0,0.0,0.0,0.0016,0.0,0.0,0.0,0.0,0.0,0.0,-21.8,0.0,-5.0,0.0,0.0,0.0,-44.4,0.0,0.0,0.0,0.0,0.000278,0.0,0.0,-40.0,0.0,0.0,0.0,0.006229999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010604,4,112
0.224,0.0,0.0,0.0,0.0,-8.96,0.0,0.0,0.0,0.0016699999999999998,0.0,0.0,0.0,0.0,0.0,0.0,-21.8,0.0,-4.9,0.0,0.0,0.0,-44.1,0.0,0.0,0.0,0.0,0.000278,0.0,0.0,-40.0,0.0,0.0,0.0,0.00614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010604,4,116
0.2346,0.0,0.0,0.0,0.0,-9.38,0.0,0.0,0.0,0.00173,0.0,0.0,0.0,0.0,0.0,0.0,-21.8,0.0,-4.9,0.0,0.0,0.0,-43.8,0.0,0.0,0.0,0.0,0.000278,0.0,0.0,-40.0,0.0,0.0,0.0,0.00604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010604,4,120
0.2452,0.0,0.0,0.0,0.0,-9.81,0.0,0.0,0.0,0.0018,0.0,0.0,0.0,0.0,0.0,0.0,-21.8,0.0,-4.8,0.0,0.0,0.0,-43.6,0.0,0.0,0.0,0.0,0.000278,0.0,0.0,-40.0,0.0,0.0,0.0,0.00595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010604,4,124
0.2558,0.0,0.0,0.0,0.0,-10.2,0.0,0.0,0.0,0.00186,0.0,0.0,0.0,0.0,0.0,0.0,-21.8,0.0,-4.8,0.0,0.0,0.0,-43.4,0.0,0.0,0.0,0.0,0.000278,0.0,0.0,-40.0,0.0,0.0,0.0,0.00587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010604,4,128
0.2664,0.0,0.0,0.0,0.0,-10.7,0.0,0.0,0.0,0.0019199999999999998,0.0,0.0,0.0,0.0,0.0,0.0,-21.8,0.0,-4.8,0.0,0.0,0.0,-43.2,0.0,0.0,0.0,0.0,0.000278,0.0,0.0,-40.0,0.0,0.0,0.0,0.0057799999999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010604,4,132
0.277,0.0,0.0,0.0,0.0,-11.1,0.0,0.0,0.0,0.00198,0.0,0.0,0.0,0.0,0.0,0.0,-21.8,0.0,-4.7,0.0,0.0,0.0,-43.0,0.0,0.0,0.0,0.0,0.000278,0.0,0.0,-40.0,0.0,0.0,0.0,0.0057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010604,3,135
0.2908,0.0,0.0,0.0,0.0,-11.6,0.0,0.0,0.0,0.00206,0.0,0.0,0.0,0.0,0.0,0.0,-21.8,0.0,-4.7,0.0,0.0,0.0,-42.7,0.0,0.0,0.0,0.0,0.000278,0.0,0.0,-40.0,0.0,0.0,0.0,0.00562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013786000000000001,4,139
0.3046,0.0,0.0,0.0,0.0,-12.2,0.0,0.0,0.0,0.00213,0.0,0.0,0.0,0.0,0.0,0.0,-21.8,0.0,-4.7,0.0,0.0,0.0,-42.5,0.0,0.0,0.0,0.0,0.000278,0.0,0.0,-40.0,0.0,0.0,0.0,0.005529999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013786000000000001,4,143
0.3183,0.0,0.0,0.0,0.0,-12.7,0.0,0.0,0.0,0.00221,0.0,0.0,0.0,0.0,0.0,0.0,-21.8,0.0,-4.6,0.0,0.0,0.0,-42.3,0.0,0.0,0.0,0.0,0.000278,0.0,0.0,-40.0,0.0,0.0,0.0,0.00543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013786000000000001,4,147
0.3321,0.0,0.0,0.0,0.0,-13.3,0.0,0.0,0.0,0.00228,0.0,0.0,0.0,0.0,0.0,0.0,-21.8,0.0,-4.6,0.0,0.0,0.0,-42.1,0.0,0.0,0.0,0.0,0.000278,0.0,0.0,-40.0,0.0,0.0,0.0,0.00534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013786000000000001,4,151
0.3459,0.0,0.0,0.0,0.0,-13.8,0.0,0.0,0.0,0.00235,0.0,0.0,0.0,0.0,0.0,0.0,-21.8,0.0,-4.5,0.0,0.0,0.0,-41.9,0.0,0.0,0.0,0.0,0.000278,0.0,0.0,-40.0,0.0,0.0,0.0,0.00526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013786000000000001,4,155
0.3597,0.0,0.0,0.0,0.0,-14.4,0.0,0.0,0.0,0.00243,0.0,0.0,0.0,0.0,0.0,0.0,-21.9,0.0,-4.5,0.0,0.0,0.0,-41.8,0.0,0.0,0.0,0.0,0.000278,0.0,0.0,-40.0,0.0,0.0,0.0,0.00517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013786000000000001,4,159
0.3735,0.0,0.0,0.0,0.0,-14.9,0.0,0.0,0.0,0.0025,0.0,0.0,0.0,0.0,0.0,0.0,-21.9,0.0,-4.5,0.0,0.0,0.0,-41.6,0.0,0.0,0.0,0.0,0.000278,0.0,0.0,-40.0,0.0,0.0,0.0,0.00509,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013786000000000001,4,163
0.3873,0.0,0.0,0.0,0.0,-15.5,0.0,0.0,0.0,0.00256,0.0,0.0,0.0,0.0,0.0,0.0,-21.9,0.0,-4.4,0.0,0.0,0.0,-41.4,0.0,0.0,0.0,0.0,0.000278,0.0,0.0,-40.0,0.0,0.0,0.0,0.0050100000000000006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013786000000000001,4,167
0.4011,0.0,0.0,0.0,0.0,-16.0,0.0,0.0,0.0,0.00263,0.0,0.0,0.0,0.0,0.0,0.0,-21.9,0.0,-4.4,0.0,0.0,0.0,-41.3,0.0,0.0,0.0,0.0,0.000278,0.0,0.0,-40.0,0.0,0.0,0.0,0.00494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013786000000000001,4,171
0.4148,0.0,0.0,0.0,0.0,-16.6,0.0,0.0,0.0,0.0027,0.0,0.0,0.0,0.0,0.0,0.0,-21.9,0.0,-4.4,0.0,0.0,0.0,-41.2,0.0,0.0,0.0,0.0,0.000278,0.0,0.0,-40.0,0.0,0.0,0.0,0.00487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013786000000000001,4,175
0.4286,0.0,0.0,0.0,0.0,-17.1,0.0,0.0,0.0,0.00277,0.0,0.0,0.0,0.0,0.0,0.0,-21.9,0.0,-4.4,0.0,0.0,0.0,-41.0,0.0,0.0,0.0,0.0,0.000278,0.0,0.0,-40.0,0.0,0.0,0.0,0.0048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013786000000000001,4,179
0.4424,0.0,0.0,0.0,0.0,-17.7,0.0,0.0,0.0,0.00283,0.0,0.0,0.0,0.0,0.0,0.0,-21.9,0.0,-4.3,0.0,0.0,0.0,-40.9,0.0,0.0,0.0,0.0,0.000278,0.0,0.0,-40.0,0.0,0.0,0.0,0.00473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013786000000000001,4,183
0.4562,0.0,0.0,0.0,0.0,-18.2,0.0,0.0,0.0,0.0029,0.0,0.0,0.0,0.0,0.0,0.0,-21.9,0.0,-4.3,0.0,0.0,0.0,-40.8,0.0,0.0,0.0,0.0,0.000278,0.0,0.0,-40.0,0.0,0.0,0.0,0.00466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013786000000000001,4,187
0.47,0.0,0.0,0.0,0.0,-18.8,0.0,0.0,0.0,0.00296,0.0,0.0,0.0,0.0,0.0,0.0,-21.9,0.0,-4.3,0.0,0.0,0.0,-40.7,0.0,0.0,0.0,0.0,0.000278,0.0,0.0,-40.0,0.0,0.0,0.0,0.0046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013786000000000001,4,191
0.4838,0.0,0.0,0.0,0.0,-19.4,0.0,0.0,0.0,0.00302,0.0,0.0,0.0,0.0,0.0,0.0,-21.9,0.0,-4.2,0.0,0.0,0.0,-40.6,0.0,0.0,0.0,0.0,0.000278,0.0,0.0,-40.0,0.0,0.0,0.0,0.00454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013786000000000001,4,195
0.4976,0.0,0.0,0.0,0.0,-19.9,0.0,0.0,0.0,0.0030800000000000003,0.0,0.0,0.0,0.0,0.0,0.0,-21.9,0.0,-4.2,0.0,0.0,0.0,-40.5,0.0,0.0,0.0,0.0,0.000278,0.0,0.0,-40.0,0.0,0.0,0.0,0.00448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013786000000000001,4,199
0.5113,0.0,0.0,0.0,0.0,-20.5,0.0,0.0,0.0,0.00314,0.0,0.0,0.0,0.0,0.0,0.0,-21.9,0.0,-4.2,0.0,0.0,0.0,-40.4,0.0,0.0,0.0,0.0,0.000278,0.0,0.0,-40.0,0.0,0.0,0.0,0.00442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013786000000000001,4,203
0.5251,0.0,0.0,0.0,0.0,-21.0,0.0,0.0,0.0,0.0032,0.0,0.0,0.0,0.0,0.0,0.0,-21.9,0.0,-4.2,0.0,0.0,0.0,-40.3,0.0,0.0,0.0,0.0,0.000278,0.0,0.0,-40.0,0.0,0.0,0.0,0.004370000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013786000000000001,4,207
0.5389,0.0,0.0,0.0,0.0,-21.6,0.0,0.0,0.0,0.0032600000000000003,0.0,0.0,0.0,0.0,0.0,0.0,-22.0,0.0,-4.1,0.0,0.0,0.0,-40.2,0.0,0.0,0.0,0.0,0.000278,0.0,0.0,-40.0,0.0,0.0,0.0,0.0043100000000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013786000000000001,4,211
0.5527,0.0,0.0,0.0,0.0,-22.1,0.0,0.0,0.0,0.0033200000000000005,0.0,0.0,0.0,0.0,0.0,0.0,-22.0,0.0,-4.1,0.0,0.0,0.0,-40.2,0.0,0.0,0.0,0.0,0.000278,0.0,0.0,-40.0,0.0,0.0,0.0,0.00426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013786000000000001,3,214
0.5706,0.0,0.0,0.0,0.0,-22.8,0.0,0.0,0.0,0.0034,0.0,0.0,0.0,0.0,0.0,0.0,-22.0,0.0,-4.1,0.0,0.0,0.0,-40.1,0.0,0.0,0.0,0.0,0.000278,0.0,0.0,-40.0,0.0,0.0,0.0,0.00421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017922,4,218
0.5885,0.0,0.0,0.0,0.0,-23.5,0.0,0.0,0.0,0.0034700000000000004,0.0,0.0,0.0,0.0,0.0,0.0,-22.0,0.0,-4.1,0.0,0.0,0.0,-40.0,0.0,0.0,0.0,0.0,0.000278,0.0,0.0,-40.0,0.0,0.0,0.0,0.00414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017922,4,222
0.6065,0.0,0.0,0.0,0.0,-24.3,0.0,0.0,0.0,0.00355,0.0,0.0,0.0,0.0,0.0,0.0,-22.0,0.0,-4.0,0.0,0.0,0.0,-39.9,0.0,0.0,0.0,0.0,0.000278,0.0,0.0,-40.0,0.0,0.0,0.0,0.004079999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017922,4,226
0.6244,0.0,0.0,0.0,0.0,-25.0,0.0,0.0,0.0,0.0036200000000000004,0.0,0.0,0.0,0.0,0.0,0.0,-22.0,0.0,-4.0,0.0,0.0,0.0,-39.8,0.0,0.0,0.0,0.0,0.000278,0.0,0.0,-40.0,0.0,0.0,0.0,0.00402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017922,4,230
0.6423,0.0,0.0,0.0,0.0,-25.7,0.0,0.0,0.0,0.0036899999999999997,0.0,0.0,0.0,0.0,0.0,0.0,-22.0,0.0,-4.0,0.0,0.0,0.0,-39.7,0.0,0.0,0.0,0.0,0.000278,0.0,0.0,-40.0,0.0,0.0,0.0,0.00396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017922,4,234
0.6602,0.0,0.0,0.0,0.0,-26.4,0.0,0.0,0.0,0.0037600000000000003,0.0,0.0,0.0,0.0,0.0,0.0,-22.0,0.0,-3.9,0.0,0.0,0.0,-39.7,0.0,0.0,0.0,0.0,0.000278,0.0,0.0,-40.0,0.0,0.0,0.0,0.00391,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017922,4,238
0.6781,0.0,0.0,0.0,0.0,-27.1,0.0,0.0,0.0,0.0038299999999999996,0.0,0.0,0.0,0.0,0.0,0.0,-22.0,0.0,-3.9,0.0,0.0,0.0,-39.6,0.0,0.0,0.0,0.0,0.000278,0.0,0.0,-40.0,0.0,0.0,0.0,0.00385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017922,4,242
0.6961,0.0,0.0,0.0,0.0,-27.8,0.0,0.0,0.0,0.0039,0.0,0.0,0.0,0.0,0.0,0.0,-22.0,0.0,-3.9,0.0,0.0,0.0,-39.5,0.0,0.0,0.0,0.0,0.000278,0.0,0.0,-40.0,0.0,0.0,0.0,0.0038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017922,4,246
0.714,0.0,0.0,0.0,0.0,-28.6,0.0,0.0,0.0,0.00396,0.0,0.0,0.0,0.0,0.0,0.0,-22.0,0.0,-3.9,0.0,0.0,0.0,-39.5,0.0,0.0,0.0,0.0,0.000278,0.0,0.0,-40.0,0.0,0.0,0.0,0.00375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017922,4,250
0.7319,0.0,0.0,0.0,0.0,-29.3,0.0,0.0,0.0,0.00403,0.0,0.0,0.0,0.0,0.0,0.0,-22.0,0.0,-3.8,0.0,0.0,0.0,-39.4,0.0,0.0,0.0,0.0,0.000278,0.0,0.0,-40.0,0.0,0.0,0.0,0.0037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017922,4,254
0.7498,0.0,0.0,0.0,0.0,-30.0,0.0,0.0,0.0,0.00409,0.0,0.0,0.0,0.0,0.0,0.0,-22.0,0.0,-3.8,0.0,0.0,0.0,-39.3,0.0,0.0,0.0,0.0,0.000278,0.0,0.0,-40.0,0.0,0.0,0.0,0.00365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017922,4,258
0.7678,0.0,0.0,0.0,0.0,-30.7,0.0,0.0,0.0,0.0041600000000000005,0.0,0.0,0.0,0.0,0.0,0.0,-22.0,0.0,-3.8,0.0,0.0,0.0,-39.3,0.0,0.0,0.0,0.0,0.000278,0.0,0.0,-40.0,0.0,0.0,0.0,0.00361,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017922,4,262
