

     TLevel     Time          dt      Iter    ItCum
    290  0.57498857E+02  0.12506E+01    4      1134
    291  0.58749428E+02  0.12506E+01    4      1138
    292  0.60000000E+02  0.12506E+01    3      1141
    293  0.60001000E+02  0.10000E-02    2      1143
    294  0.60002300E+02  0.13000E-02    2      1145
    295  0.60003990E+02  0.16900E-02    2      1147
    296  0.60006187E+02  0.21970E-02    2      1149
    297  0.60009043E+02  0.28561E-02    2      1151
    298  0.60012756E+02  0.37129E-02    2      1153
    299  0.60017583E+02  0.48268E-02    2      1155
    300  0.60023858E+02  0.62749E-02    2      1157
    301  0.60032015E+02  0.81573E-02    2      1159
    302  0.60042619E+02  0.10604E-01    2      1161
    303  0.60056405E+02  0.13786E-01    2      1163
    304  0.60074327E+02  0.17922E-01    2      1165
    305  0.60097625E+02  0.23298E-01    2      1167
    306  0.60127912E+02  0.30287E-01    2      1169
    307  0.60167286E+02  0.39374E-01    2      1171
    308  0.60218472E+02  0.51186E-01    2      1173
    309  0.60285014E+02  0.66542E-01    2      1175
    310  0.60371518E+02  0.86504E-01    2      1177
    311  0.60483973E+02  0.11246E+00    2      1179
    312  0.60630165E+02  0.14619E+00    2      1181
    313  0.60820215E+02  0.19005E+00    2      1183
    314  0.61067279E+02  0.24706E+00    2      1185
    315  0.61388463E+02  0.32118E+00    2      1187
    316  0.61806001E+02  0.41754E+00    2      1189
    317  0.62348802E+02  0.54280E+00    3      1192
    318  0.63054442E+02  0.70564E+00    4      1196
    319  0.63760082E+02  0.70564E+00    3      1199
    320  0.64677415E+02  0.91733E+00    4      1203
    321  0.65594747E+02  0.91733E+00    3      1206
    322  0.66787280E+02  0.11925E+01    4      1210
    323  0.67979812E+02  0.11925E+01    3      1213
    324  0.69530104E+02  0.15503E+01    4      1217
    325  0.71080395E+02  0.15503E+01    3      1220
    326  0.73095774E+02  0.20154E+01    4      1224
    327  0.75111154E+02  0.20154E+01    3      1227
    328  0.77731146E+02  0.26200E+01    4      1231
    329  0.80351139E+02  0.26200E+01    4      1235
    330  0.82971132E+02  0.26200E+01    3      1238
    331  0.86377122E+02  0.34060E+01    4      1242
    332  0.89739410E+02  0.33623E+01    3      1245
    333  0.94062352E+02  0.43229E+01    4      1249
    334  0.98385293E+02  0.43229E+01    3      1252
    335  0.10378897E+03  0.54037E+01    4      1256
    336  0.10919265E+03  0.54037E+01    4      1260
    337  0.11459632E+03  0.54037E+01    4      1264
    338  0.12000000E+03  0.54037E+01    4      1268
    339  0.12600000E+03  0.60000E+01    4      1272
    340  0.13200000E+03  0.60000E+01    4      1276
    341  0.13800000E+03  0.60000E+01    4      1280
    342  0.14400000E+03  0.60000E+01    4      1284
    343  0.15000000E+03  0.60000E+01    3      1287
    344  0.15750000E+03  0.75000E+01    3      1290
    345  0.16875000E+03  0.11250E+02    3      1293
    346  0.18000000E+03  0.11250E+02    3      1296
    347  0.19200000E+03  0.12000E+02    3      1299
    348  0.20800000E+03  0.16000E+02    3      1302
    349  0.24000000E+03  0.32000E+02    4      1306
    350  0.26137208E+03  0.21372E+02    3      1309
    351  0.28788629E+03  0.26514E+02    3      1312
    352  0.32323858E+03  0.35352E+02    3      1315
    353  0.36742893E+03  0.44190E+02    3      1318
    354  0.43371446E+03  0.66286E+02    3      1321
    355  0.50000000E+03  0.66286E+02    3      1324
    356  0.57333334E+03  0.73333E+02    3      1327
    357  0.71999999E+03  0.14667E+03    3      1330
    358  0.86399999E+03  0.14400E+03    3      1333
    359  0.10560000E+04  0.19200E+03    3      1336
    360  0.12480000E+04  0.19200E+03    2      1338
    361  0.14400000E+04  0.19200E+03    2      1340
    362  0.18000000E+04  0.36000E+03    2      1342
    363  0.21600000E+04  0.36000E+03    2      1344
    364  0.25200000E+04  0.36000E+03    2      1346
    365  0.28800000E+04  0.36000E+03    2      1348
end
