 FileVersion=0003


        Time         hAtm       hRoot     hKode3     hKode1      hSeep     hKode5     hKode6     hKode7     hKode8     hKode9 ... 
         [T]          [L]        [L]        [L]        [L]        [L]        [L]        [L]        [L]        [L]        [L]

         1.0043      -22.1        0.0       -3.5        0.0        0.0        0.0      -38.8        0.0        0.0        0.0
         1.0276      -22.1        0.0       -3.4        0.0        0.0        0.0      -38.7        0.0        0.0        0.0
         1.0509      -22.1        0.0       -3.4        0.0        0.0        0.0      -38.7        0.0        0.0        0.0
         1.0742      -22.1        0.0       -3.4        0.0        0.0        0.0      -38.7        0.0        0.0        0.0
         1.0975      -22.1        0.0       -3.3        0.0        0.0        0.0      -38.6        0.0        0.0        0.0
         1.1208      -22.1        0.0       -3.3        0.0        0.0        0.0      -38.6        0.0        0.0        0.0
         1.1441      -22.2        0.0       -3.3        0.0        0.0        0.0      -38.6        0.0        0.0        0.0
         1.1674      -22.2        0.0       -3.3        0.0        0.0        0.0      -38.5        0.0        0.0        0.0
         1.1977      -22.2        0.0       -3.2        0.0        0.0        0.0      -38.5        0.0        0.0        0.0
         1.2280      -22.2        0.0       -3.2        0.0        0.0        0.0      -38.5        0.0        0.0        0.0
         1.2583      -22.2        0.0       -3.2        0.0        0.0        0.0      -38.5        0.0        0.0        0.0
         1.2886      -22.2        0.0       -3.1        0.0        0.0        0.0      -38.4        0.0        0.0        0.0
         1.3188      -22.2        0.0       -3.1        0.0        0.0        0.0      -38.4        0.0        0.0        0.0
         1.3491      -22.2        0.0       -3.1        0.0        0.0        0.0      -38.4        0.0        0.0        0.0
         1.3794      -22.2        0.0       -3.0        0.0        0.0        0.0      -38.4        0.0        0.0        0.0
         1.4097      -22.2        0.0       -3.0        0.0        0.0        0.0      -38.3        0.0        0.0        0.0
         1.4400      -22.2        0.0       -3.0        0.0        0.0        0.0      -38.3        0.0        0.0        0.0
         1.4794      -22.2        0.0       -2.9        0.0        0.0        0.0      -38.3        0.0        0.0        0.0
         1.5187      -22.2        0.0       -2.9        0.0        0.0        0.0      -38.3        0.0        0.0        0.0
         1.5581      -22.2        0.0       -2.9        0.0        0.0        0.0      -38.3        0.0        0.0        0.0
         1.5975      -22.2        0.0       -2.8        0.0        0.0        0.0      -38.3        0.0        0.0        0.0
         1.6369      -22.2        0.0       -2.8        0.0        0.0        0.0      -38.2        0.0        0.0        0.0
         1.6762      -22.2        0.0       -2.7        0.0        0.0        0.0      -38.2        0.0        0.0        0.0
         1.7156      -22.2        0.0       -2.7        0.0        0.0        0.0      -38.2        0.0        0.0        0.0
         1.7668      -22.2        0.0       -2.7        0.0        0.0        0.0      -38.2        0.0        0.0        0.0
         1.8180      -22.2        0.0       -2.6        0.0        0.0        0.0      -38.2        0.0        0.0        0.0
         1.8692      -22.2        0.0       -2.6        0.0        0.0        0.0      -38.2        0.0        0.0        0.0
         1.9204      -22.2        0.0       -2.5        0.0        0.0        0.0      -38.2        0.0        0.0        0.0
         1.9715      -22.2        0.0       -2.5        0.0        0.0        0.0      -38.2        0.0        0.0        0.0
         2.0227      -22.2        0.0       -2.4        0.0        0.0        0.0      -38.2        0.0        0.0        0.0
         2.0739      -22.2        0.0       -2.4        0.0        0.0        0.0      -38.2        0.0        0.0        0.0
         2.1251      -22.2        0.0       -2.3        0.0        0.0        0.0      -38.2        0.0        0.0        0.0
         2.1763      -22.2        0.0       -2.3        0.0        0.0        0.0      -38.2        0.0        0.0        0.0
         2.2275      -22.2        0.0       -2.2        0.0        0.0        0.0      -38.2        0.0        0.0        0.0
         2.2940      -22.2        0.0       -2.1        0.0        0.0        0.0      -38.2        0.0        0.0        0.0
         2.3606      -22.2        0.0       -2.1        0.0        0.0        0.0      -38.2        0.0        0.0        0.0
         2.4271      -22.2        0.0       -2.0        0.0        0.0        0.0      -38.2        0.0        0.0        0.0
         2.4936      -22.2        0.0       -1.9        0.0        0.0        0.0      -38.2        0.0        0.0        0.0
         2.5602      -22.2        0.0       -1.9        0.0        0.0        0.0      -38.2        0.0        0.0        0.0
         2.6267      -22.2        0.0       -1.8        0.0        0.0        0.0      -38.2        0.0        0.0        0.0
