

     TLevel     Time          dt      Iter    ItCum
    203  0.22658995E+02  0.24706E+00    4       789
    204  0.22906059E+02  0.24706E+00    4       793
    205  0.23153124E+02  0.24706E+00    4       797
    206  0.23400188E+02  0.24706E+00    4       801
    207  0.23647252E+02  0.24706E+00    4       805
    208  0.23894317E+02  0.24706E+00    4       809
    209  0.24141381E+02  0.24706E+00    4       813
    210  0.24388446E+02  0.24706E+00    4       817
    211  0.24635510E+02  0.24706E+00    4       821
    212  0.24882574E+02  0.24706E+00    4       825
    213  0.25129639E+02  0.24706E+00    4       829
    214  0.25376703E+02  0.24706E+00    4       833
    215  0.25623767E+02  0.24706E+00    4       837
    216  0.25870832E+02  0.24706E+00    4       841
    217  0.26117896E+02  0.24706E+00    4       845
    218  0.26364960E+02  0.24706E+00    4       849
    219  0.26612025E+02  0.24706E+00    4       853
    220  0.26859089E+02  0.24706E+00    4       857
    221  0.27106153E+02  0.24706E+00    4       861
    222  0.27353218E+02  0.24706E+00    4       865
    223  0.27600282E+02  0.24706E+00    4       869
    224  0.27840254E+02  0.23997E+00    4       873
    225  0.28080226E+02  0.23997E+00    4       877
    226  0.28320197E+02  0.23997E+00    3       880
    227  0.28656158E+02  0.33596E+00    4       884
    228  0.28992119E+02  0.33596E+00    4       888
    229  0.29328079E+02  0.33596E+00    4       892
    230  0.29664040E+02  0.33596E+00    4       896
    231  0.30000000E+02  0.33596E+00    4       900
    232  0.30321184E+02  0.32118E+00    4       904
    233  0.30642367E+02  0.32118E+00    4       908
    234  0.30963551E+02  0.32118E+00    4       912
    235  0.31284735E+02  0.32118E+00    4       916
    236  0.31605918E+02  0.32118E+00    4       920
    237  0.31927102E+02  0.32118E+00    4       924
    238  0.32248286E+02  0.32118E+00    4       928
    239  0.32569469E+02  0.32118E+00    4       932
    240  0.32890653E+02  0.32118E+00    4       936
    241  0.33211837E+02  0.32118E+00    4       940
    242  0.33533020E+02  0.32118E+00    4       944
    243  0.33854204E+02  0.32118E+00    4       948
    244  0.34175387E+02  0.32118E+00    4       952
    245  0.34496571E+02  0.32118E+00    4       956
    246  0.34817755E+02  0.32118E+00    4       960
    247  0.35138938E+02  0.32118E+00    4       964
    248  0.35460122E+02  0.32118E+00    4       968
    249  0.35781306E+02  0.32118E+00    4       972
    250  0.36102489E+02  0.32118E+00    4       976
    251  0.36423673E+02  0.32118E+00    4       980
